episodeIndex,reason,totalReward,validPlacements,invalidPlacements,stepCount,stepScale,wLE,wCGS,wSS,supportRatioMin
4541,failed,-1.330107,1,20,1,0.182742,0.742738,0.290437,0.137391,0.801201
4542,failed,-2.089210,4,43,4,0.182742,0.742738,0.290437,0.137391,0.801201
4543,failed,-1.436879,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
4544,failed,-1.461968,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4545,failed,-1.623942,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
4546,failed,-1.203073,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4547,completed,1.167708,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
4548,failed,-1.232568,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4549,failed,-2.177340,3,42,3,0.182742,0.742738,0.290437,0.137391,0.801201
4550,failed,-1.482179,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4551,completed,1.156378,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4552,completed,0.743617,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4553,failed,-1.862336,3,36,3,0.182742,0.742738,0.290437,0.137391,0.801201
4554,failed,-1.298218,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
4555,failed,-1.457594,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
4556,completed,0.662720,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
4557,failed,-1.394022,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
4558,completed,1.360037,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
4559,completed,0.490603,5,21,5,0.182742,0.742738,0.290437,0.137391,0.801201
4560,completed,0.484689,3,16,3,0.182742,0.742738,0.290437,0.137391,0.801201
4561,failed,-1.074026,4,22,4,0.182742,0.742738,0.290437,0.137391,0.801201
4562,completed,0.624691,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
4563,failed,-1.618885,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
4564,failed,-1.315894,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4565,completed,0.911048,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
4566,failed,-1.463215,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
4567,failed,-1.632962,1,26,1,0.182742,0.742738,0.290437,0.137391,0.801201
4568,failed,-2.097160,3,41,3,0.182742,0.742738,0.290437,0.137391,0.801201
4569,failed,-1.417895,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4570,completed,1.142320,5,9,5,0.182742,0.742738,0.290437,0.137391,0.801201
4571,failed,-1.237335,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4572,failed,-1.293436,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
4573,completed,1.227679,4,2,4,0.182742,0.742738,0.290437,0.137391,0.801201
4574,completed,0.706965,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
4575,failed,-1.275034,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
4576,completed,0.389242,4,20,4,0.182742,0.742738,0.290437,0.137391,0.801201
4577,completed,0.950507,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
4578,failed,-1.858525,2,33,2,0.182742,0.742738,0.290437,0.137391,0.801201
4579,completed,1.188314,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
4580,failed,-1.144660,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
4581,completed,0.898913,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
4582,completed,1.154514,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4583,completed,0.431118,4,19,4,0.182742,0.742738,0.290437,0.137391,0.801201
4584,failed,-1.586048,2,28,2,0.182742,0.742738,0.290437,0.137391,0.801201
4585,completed,1.108894,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
4586,failed,-1.733280,3,33,3,0.182742,0.742738,0.290437,0.137391,0.801201
4587,completed,1.026630,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4588,failed,-1.464286,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4589,failed,-1.418074,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4590,completed,0.498523,3,16,3,0.182742,0.742738,0.290437,0.137391,0.801201
4591,completed,0.722488,4,15,4,0.182742,0.742738,0.290437,0.137391,0.801201
4592,failed,-1.180423,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
4593,failed,-1.335385,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4594,failed,-1.346791,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
4595,failed,-1.440259,1,22,1,0.182742,0.742738,0.290437,0.137391,0.801201
4596,failed,-1.473840,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4597,completed,0.566103,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
4598,failed,-1.393259,4,29,4,0.182742,0.742738,0.290437,0.137391,0.801201
4599,completed,0.983964,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
4600,completed,0.678879,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4601,completed,0.712494,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4602,completed,0.854107,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
4603,completed,0.672481,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4604,failed,-1.695798,4,35,4,0.182742,0.742738,0.290437,0.137391,0.801201
4605,completed,0.243696,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
4606,failed,-1.454599,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
4607,completed,0.332507,4,20,4,0.182742,0.742738,0.290437,0.137391,0.801201
4608,completed,0.386195,5,24,5,0.182742,0.742738,0.290437,0.137391,0.801201
4609,completed,0.848210,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
4610,failed,-1.494384,1,23,1,0.182742,0.742738,0.290437,0.137391,0.801201
4611,failed,-1.597061,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
4612,completed,0.926351,3,8,3,0.182742,0.742738,0.290437,0.137391,0.801201
4613,failed,-1.368915,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4614,failed,-1.541439,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
4615,failed,-1.267342,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
4616,failed,-1.277936,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
4617,completed,1.022521,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4618,completed,0.635743,4,16,4,0.182742,0.742738,0.290437,0.137391,0.801201
4619,completed,1.007999,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
4620,completed,1.147039,4,4,4,0.182742,0.742738,0.290437,0.137391,0.801201
4621,failed,-1.342061,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4622,completed,1.066214,4,6,4,0.182742,0.742738,0.290437,0.137391,0.801201
4623,completed,0.968965,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4624,completed,1.191363,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
4625,failed,-1.131851,3,21,3,0.182742,0.742738,0.290437,0.137391,0.801201
4626,failed,-1.453866,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
4627,completed,0.844542,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
4628,failed,-1.544495,2,27,2,0.182742,0.742738,0.290437,0.137391,0.801201
4629,completed,0.990181,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
4630,failed,-1.304400,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
4631,completed,1.353444,4,3,4,0.182742,0.742738,0.290437,0.137391,0.801201
4632,failed,-1.309297,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
4633,completed,0.737686,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
4634,failed,-1.673750,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
4635,failed,-1.263606,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
4636,completed,0.695096,5,19,5,0.182742,0.742738,0.290437,0.137391,0.801201
4637,failed,-2.038857,3,39,3,0.182742,0.742738,0.290437,0.137391,0.801201
4638,failed,-1.365812,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4639,completed,1.092004,4,5,4,0.182742,0.742738,0.290437,0.137391,0.801201
4640,failed,-1.854755,2,33,2,0.182742,0.742738,0.290437,0.137391,0.801201
4641,failed,-1.418365,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4642,failed,-1.295184,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4643,failed,-1.198087,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4644,failed,-1.347940,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
4645,failed,-1.827321,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
4646,completed,1.066878,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
4647,completed,0.760040,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
4648,failed,-2.079639,4,43,4,0.182742,0.742738,0.290437,0.137391,0.801201
4649,failed,-1.808822,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
4650,failed,-2.015577,3,38,3,0.182742,0.742738,0.290437,0.137391,0.801201
4651,failed,-1.340861,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4652,failed,-1.725888,4,35,4,0.182742,0.742738,0.290437,0.137391,0.801201
4653,failed,-1.249075,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
4654,completed,-0.239607,4,34,4,0.182742,0.742738,0.290437,0.137391,0.801201
4655,failed,-1.516347,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
4656,completed,1.055575,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
4657,completed,0.522740,5,22,5,0.182742,0.742738,0.290437,0.137391,0.801201
4658,failed,-1.349880,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4659,completed,0.730300,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
4660,failed,-1.569043,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
4661,failed,-1.820565,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
4662,failed,-1.300946,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4663,failed,-1.742065,4,36,4,0.182742,0.742738,0.290437,0.137391,0.801201
4664,failed,-1.904330,3,36,3,0.182742,0.742738,0.290437,0.137391,0.801201
4665,failed,-1.393769,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4666,failed,-1.638101,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
4667,failed,-2.022078,3,39,3,0.182742,0.742738,0.290437,0.137391,0.801201
4668,failed,-2.476622,2,46,2,0.182742,0.742738,0.290437,0.137391,0.801201
4669,failed,-1.274668,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
4670,completed,0.920963,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
4671,completed,1.125951,4,6,4,0.182742,0.742738,0.290437,0.137391,0.801201
4672,failed,-1.763743,3,34,3,0.182742,0.742738,0.290437,0.137391,0.801201
4673,completed,1.088203,4,7,4,0.182742,0.742738,0.290437,0.137391,0.801201
4674,completed,0.977931,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
4675,completed,0.833562,3,11,3,0.182742,0.742738,0.290437,0.137391,0.801201
4676,failed,-1.483324,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4677,completed,0.840161,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
4678,failed,-1.339668,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4679,completed,0.997700,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
4680,failed,-1.767792,4,36,4,0.182742,0.742738,0.290437,0.137391,0.801201
4681,failed,-1.230330,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4682,failed,-1.295139,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4683,completed,0.214275,5,27,5,0.182742,0.742738,0.290437,0.137391,0.801201
4684,completed,-0.327540,5,38,5,0.182742,0.742738,0.290437,0.137391,0.801201
4685,completed,1.200270,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4686,completed,1.118299,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
4687,failed,-1.401966,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4688,failed,-1.700143,2,30,2,0.182742,0.742738,0.290437,0.137391,0.801201
4689,completed,0.658925,5,18,5,0.182742,0.742738,0.290437,0.137391,0.801201
4690,failed,-1.379029,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
4691,completed,0.922572,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
4692,failed,-2.057491,2,37,2,0.182742,0.742738,0.290437,0.137391,0.801201
4693,completed,0.662510,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
4694,failed,-1.239991,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
4695,failed,-1.393867,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4696,completed,0.740539,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
4697,completed,1.107311,3,3,3,0.182742,0.742738,0.290437,0.137391,0.801201
4698,completed,0.886771,3,7,3,0.182742,0.742738,0.290437,0.137391,0.801201
4699,completed,1.190200,5,7,5,0.182742,0.742738,0.290437,0.137391,0.801201
4700,completed,1.389254,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
4701,failed,-1.399438,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4702,completed,1.198889,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
4703,failed,-1.528480,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
4704,completed,0.670444,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4705,completed,0.872379,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
4706,completed,1.348689,4,1,4,0.182742,0.742738,0.290437,0.137391,0.801201
4707,failed,-1.360987,4,28,4,0.182742,0.742738,0.290437,0.137391,0.801201
4708,failed,-1.452625,4,31,4,0.182742,0.742738,0.290437,0.137391,0.801201
4709,failed,-1.853033,4,39,4,0.182742,0.742738,0.290437,0.137391,0.801201
4710,failed,-1.645871,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
4711,completed,-0.625352,5,44,5,0.182742,0.742738,0.290437,0.137391,0.801201
4712,failed,-1.793359,2,32,2,0.182742,0.742738,0.290437,0.137391,0.801201
4713,failed,-1.388356,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
4714,failed,-1.857360,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
4715,completed,1.277996,5,5,5,0.182742,0.742738,0.290437,0.137391,0.801201
4716,failed,-1.358729,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4717,completed,1.051580,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4718,completed,0.603326,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
4719,failed,-1.269933,2,21,2,0.182742,0.742738,0.290437,0.137391,0.801201
4720,failed,-1.342533,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4721,completed,0.686490,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4722,failed,-1.545884,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
4723,completed,0.375334,5,22,5,0.182742,0.742738,0.290437,0.137391,0.801201
4724,completed,0.230066,4,24,4,0.182742,0.742738,0.290437,0.137391,0.801201
4725,failed,-2.112639,4,44,4,0.182742,0.742738,0.290437,0.137391,0.801201
4726,failed,-1.869660,2,33,2,0.182742,0.742738,0.290437,0.137391,0.801201
4727,completed,0.526029,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
4728,failed,-1.519379,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
4729,completed,0.720108,5,17,5,0.182742,0.742738,0.290437,0.137391,0.801201
4730,failed,-1.202129,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4731,completed,0.435563,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
4732,failed,-1.533325,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
4733,failed,-1.723846,4,36,4,0.182742,0.742738,0.290437,0.137391,0.801201
4734,completed,0.881895,4,13,4,0.182742,0.742738,0.290437,0.137391,0.801201
4735,completed,0.861823,5,14,5,0.182742,0.742738,0.290437,0.137391,0.801201
4736,completed,0.828808,4,12,4,0.182742,0.742738,0.290437,0.137391,0.801201
4737,failed,-1.203673,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
4738,completed,0.430686,4,20,4,0.182742,0.742738,0.290437,0.137391,0.801201
4739,failed,-1.383337,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
4740,completed,1.243617,3,0,3,0.182742,0.742738,0.290437,0.137391,0.801201
4741,completed,1.266055,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
4742,failed,-1.940823,2,35,2,0.182742,0.742738,0.290437,0.137391,0.801201
4743,failed,-1.525905,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
4744,completed,1.031268,4,10,4,0.182742,0.742738,0.290437,0.137391,0.801201
4745,failed,-1.323431,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4746,failed,-1.357790,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4747,failed,-1.362663,2,23,2,0.182742,0.742738,0.290437,0.137391,0.801201
4748,completed,1.002796,4,9,4,0.182742,0.742738,0.290437,0.137391,0.801201
4749,failed,-1.352103,3,25,3,0.182742,0.742738,0.290437,0.137391,0.801201
4750,failed,-1.477827,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4751,failed,-1.456433,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
4752,completed,-0.282690,5,38,5,0.182742,0.742738,0.290437,0.137391,0.801201
4753,failed,-2.486615,3,49,3,0.182742,0.742738,0.290437,0.137391,0.801201
4754,failed,-1.376647,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
4755,completed,0.618375,4,14,4,0.182742,0.742738,0.290437,0.137391,0.801201
4756,failed,-1.334620,3,26,3,0.182742,0.742738,0.290437,0.137391,0.801201
4757,failed,-1.649178,3,32,3,0.182742,0.742738,0.290437,0.137391,0.801201
4758,completed,0.892850,4,11,4,0.182742,0.742738,0.290437,0.137391,0.801201
4759,completed,1.043914,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
4760,completed,0.824576,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
4761,completed,1.177439,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4762,completed,0.980055,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
4763,completed,1.005534,3,4,3,0.182742,0.742738,0.290437,0.137391,0.801201
4764,failed,-1.404155,3,27,3,0.182742,0.742738,0.290437,0.137391,0.801201
4765,failed,-1.183904,3,22,3,0.182742,0.742738,0.290437,0.137391,0.801201
4766,completed,0.506274,3,14,3,0.182742,0.742738,0.290437,0.137391,0.801201
4767,failed,-1.430549,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4768,completed,0.876534,3,10,3,0.182742,0.742738,0.290437,0.137391,0.801201
4769,failed,-1.258310,3,24,3,0.182742,0.742738,0.290437,0.137391,0.801201
4770,failed,-1.291587,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4771,completed,0.751264,3,13,3,0.182742,0.742738,0.290437,0.137391,0.801201
4772,failed,-1.930769,3,37,3,0.182742,0.742738,0.290437,0.137391,0.801201
4773,failed,-1.392710,4,28,4,0.182742,0.742738,0.290437,0.137391,0.801201
4774,failed,-1.969160,3,38,3,0.182742,0.742738,0.290437,0.137391,0.801201
4775,completed,0.386058,5,22,5,0.182742,0.742738,0.290437,0.137391,0.801201
4776,failed,-1.141493,4,25,4,0.182742,0.742738,0.290437,0.137391,0.801201
4777,failed,-1.310875,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4778,completed,0.594206,4,18,4,0.182742,0.742738,0.290437,0.137391,0.801201
4779,failed,-1.581992,4,33,4,0.182742,0.742738,0.290437,0.137391,0.801201
4780,completed,1.176760,3,1,3,0.182742,0.742738,0.290437,0.137391,0.801201
4781,completed,0.263381,3,19,3,0.182742,0.742738,0.290437,0.137391,0.801201
4782,failed,-1.279197,4,27,4,0.182742,0.742738,0.290437,0.137391,0.801201
4783,failed,-1.471253,3,28,3,0.182742,0.742738,0.290437,0.137391,0.801201
4784,failed,-1.282451,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4785,completed,0.086141,4,26,4,0.182742,0.742738,0.290437,0.137391,0.801201
4786,completed,0.689698,5,19,5,0.182742,0.742738,0.290437,0.137391,0.801201
4787,failed,-1.444066,1,22,1,0.182742,0.742738,0.290437,0.137391,0.801201
4788,failed,-1.610853,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
4789,completed,1.069973,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
4790,completed,1.154373,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
4791,failed,-1.826355,3,35,3,0.182742,0.742738,0.290437,0.137391,0.801201
4792,completed,1.137349,5,9,5,0.182742,0.742738,0.290437,0.137391,0.801201
4793,failed,-1.568139,3,30,3,0.182742,0.742738,0.290437,0.137391,0.801201
4794,failed,-1.473063,2,25,2,0.182742,0.742738,0.290437,0.137391,0.801201
4795,completed,1.129404,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
4796,completed,0.908131,5,12,5,0.182742,0.742738,0.290437,0.137391,0.801201
4797,failed,-1.501301,3,29,3,0.182742,0.742738,0.290437,0.137391,0.801201
4798,completed,1.180882,3,2,3,0.182742,0.742738,0.290437,0.137391,0.801201
4799,failed,-1.604438,3,31,3,0.182742,0.742738,0.290437,0.137391,0.801201
4800,failed,-1.297759,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4801,completed,0.847315,3,12,3,0.182742,0.742738,0.290437,0.137391,0.801201
4802,failed,-1.516258,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
4803,completed,0.446258,5,21,5,0.182742,0.742738,0.290437,0.137391,0.801201
4804,failed,-1.206270,3,23,3,0.182742,0.742738,0.290437,0.137391,0.801201
4805,failed,-1.319652,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4806,completed,1.019672,4,8,4,0.182742,0.742738,0.290437,0.137391,0.801201
4807,failed,-1.387721,1,21,1,0.182742,0.742738,0.290437,0.137391,0.801201
4808,completed,0.940009,3,6,3,0.182742,0.742738,0.290437,0.137391,0.801201
4809,failed,-1.224578,2,20,2,0.182742,0.742738,0.290437,0.137391,0.801201
4810,failed,-1.509107,2,26,2,0.182742,0.742738,0.290437,0.137391,0.801201
4811,failed,-1.315813,2,22,2,0.182742,0.742738,0.290437,0.137391,0.801201
4812,completed,0.519622,3,15,3,0.182742,0.742738,0.290437,0.137391,0.801201
4813,failed,-1.660758,2,29,2,0.182742,0.742738,0.290437,0.137391,0.801201
4814,failed,-1.439494,2,24,2,0.182742,0.742738,0.290437,0.137391,0.801201
4815,completed,1.074009,3,5,3,0.182742,0.742738,0.290437,0.137391,0.801201
